timestamp,user_id,page_url
2025-04-01T01:11:41.691937,84,/creating-a-raised-garden-bed
2025-04-01T01:14:38.896346,1,/growing-herbs-indoors
2025-04-01T01:15:08.896346,1,/seed-starting-indoors
2025-04-01T01:15:38.896346,1,/attracting-pollinators-to-your-garden
2025-04-01T01:16:52.058441,1,/fall-garden-cleanup
2025-04-01T01:21:52.058441,1,/watering-guide-for-beginners
2025-04-01T01:24:38.638982,4,/fall-garden-cleanup
2025-04-01T01:25:26.771550,4,/guide-to-companion-planting
2025-04-01T01:26:47.474677,44,/guide-to-companion-planting
2025-04-01T01:28:57.938137,44,/vertical-gardening-ideas
2025-04-01T01:43:23.011558,74,/growing-succulents-and-cacti
2025-04-01T01:44:55.774948,74,/seed-starting-indoors
2025-04-01T01:45:52.380102,74,/vertical-gardening-ideas
2025-04-01T01:49:08.118095,91,/gardening-tools-essentials
2025-04-01T01:49:22.884937,43,/hydroponics-for-home-gardeners
2025-04-01T01:50:30.786302,23,/organic-pest-control-tips
2025-04-01T01:51:54.075593,23,/troubleshooting-common-plant-diseases
2025-04-01T01:52:42.469755,43,/attracting-pollinators-to-your-garden
2025-04-01T01:53:33.281814,91,/hydroponics-for-home-gardeners
2025-04-01T01:54:41.711132,91,/soil-types-and-amendments
2025-04-01T01:59:41.711132,91,/winter-garden-prep
2025-04-01T02:00:38.446791,91,/composting-101
2025-04-01T02:06:16.092722,30,/fall-garden-cleanup
2025-04-01T02:06:46.092722,30,/seed-starting-indoors
2025-04-01T02:15:16.345302,53,/attracting-pollinators-to-your-garden
2025-04-01T02:16:24.379033,92,/guide-to-companion-planting
2025-04-01T02:17:28.025136,92,/fall-garden-cleanup
2025-04-01T02:17:58.025136,92,/winter-garden-prep
2025-04-01T02:18:12.112724,53,/best-flowers-for-spring
2025-04-01T02:20:47.131850,53,/watering-guide-for-beginners
2025-04-01T02:22:30.956470,92,/attracting-pollinators-to-your-garden
2025-04-01T02:24:36.678930,17,/attracting-pollinators-to-your-garden
2025-04-01T02:25:15.398608,75,/winter-garden-prep
2025-04-01T02:26:44.543016,17,/guide-to-companion-planting
2025-04-01T02:26:55.101306,52,/gardening-tools-essentials
2025-04-01T02:27:08.980518,100,/vertical-gardening-ideas
2025-04-01T02:27:33.834651,17,/fall-garden-cleanup
2025-04-01T02:29:40.859296,52,/vertical-gardening-ideas
2025-04-01T02:30:10.859296,52,/organic-pest-control-tips
2025-04-01T02:30:28.399630,26,/attracting-pollinators-to-your-garden
2025-04-01T02:31:09.084591,74,/composting-101
2025-04-01T02:31:39.084591,74,/vertical-gardening-ideas
2025-04-01T02:32:33.834651,17,/best-flowers-for-spring
2025-04-01T02:33:49.964559,52,/seed-starting-indoors
2025-04-01T02:33:55.535337,26,/guide-to-companion-planting
2025-04-01T02:36:09.431192,26,/creating-a-raised-garden-bed
2025-04-01T02:36:26.753879,74,/how-to-grow-tomatoes
2025-04-01T02:37:51.797770,74,/growing-succulents-and-cacti
2025-04-01T02:41:33.046105,74,/growing-succulents-and-cacti
2025-04-01T02:43:00.589838,56,/vertical-gardening-ideas
2025-04-01T02:43:30.589838,56,/creating-a-raised-garden-bed
2025-04-01T02:44:17.130255,49,/growing-succulents-and-cacti
2025-04-01T02:46:44.029508,49,/composting-101
2025-04-01T02:46:51.583943,89,/pruning-roses-for-maximum-blooms
2025-04-01T02:49:36.348734,89,/soil-types-and-amendments
2025-04-01T02:53:58.098516,96,/attracting-pollinators-to-your-garden
2025-04-01T02:55:04.161216,31,/fall-garden-cleanup
2025-04-01T02:55:34.161216,31,/guide-to-companion-planting
2025-04-01T02:55:44.849110,96,/attracting-pollinators-to-your-garden
2025-04-01T02:56:04.161216,31,/how-to-grow-tomatoes
2025-04-01T02:59:20.867240,96,/growing-succulents-and-cacti
2025-04-01T03:00:02.626239,96,/winter-garden-prep
2025-04-01T03:07:10.115175,34,/organic-pest-control-tips
2025-04-01T03:07:43.636394,34,/organic-pest-control-tips
2025-04-01T03:21:29.485765,51,/vertical-gardening-ideas
2025-04-01T03:34:14.076833,66,/guide-to-companion-planting
2025-04-01T03:34:44.076833,66,/organic-pest-control-tips
2025-04-01T03:35:53.448633,66,/watering-guide-for-beginners
2025-04-01T03:36:01.042618,16,/winter-garden-prep
2025-04-01T03:37:03.977196,61,/growing-herbs-indoors
2025-04-01T03:37:33.977196,61,/best-flowers-for-spring
2025-04-01T03:40:53.448633,66,/best-flowers-for-spring
2025-04-01T03:56:49.998738,71,/hydroponics-for-home-gardeners
2025-04-01T04:01:52.999383,89,/seed-starting-indoors
2025-04-01T04:02:22.999383,89,/pruning-roses-for-maximum-blooms
2025-04-01T04:04:21.426456,79,/fall-garden-cleanup
2025-04-01T04:05:26.528482,79,/how-to-grow-tomatoes
2025-04-01T04:06:01.308217,79,/seed-starting-indoors
2025-04-01T04:06:09.055816,85,/fall-garden-cleanup
2025-04-01T04:06:31.308217,79,/best-flowers-for-spring
2025-04-01T04:07:11.427355,79,/dealing-with-garden-pests
2025-04-01T04:07:22.999383,89,/soil-types-and-amendments
2025-04-01T04:07:30.443765,85,/organic-pest-control-tips
2025-04-01T04:08:12.942236,93,/guide-to-companion-planting
2025-04-01T04:11:54.582436,93,/composting-101
2025-04-01T04:13:04.479098,93,/vertical-gardening-ideas
2025-04-01T04:15:29.114966,30,/organic-pest-control-tips
2025-04-01T04:17:21.194485,14,/creating-a-raised-garden-bed
2025-04-01T04:19:58.928492,14,/how-to-grow-tomatoes
2025-04-01T04:20:13.323408,45,/best-flowers-for-spring
2025-04-01T04:21:02.777090,14,/seed-starting-indoors
2025-04-01T04:21:32.777090,14,/creating-a-raised-garden-bed
2025-04-01T04:22:02.777090,14,/growing-herbs-indoors
2025-04-01T04:22:32.806312,45,/creating-a-raised-garden-bed
2025-04-01T04:24:45.623627,45,/dealing-with-garden-pests
2025-04-01T04:26:26.963279,45,/fall-garden-cleanup
2025-04-01T04:27:39.720428,56,/guide-to-companion-planting
2025-04-01T04:27:46.448264,45,/best-flowers-for-spring
2025-04-01T04:35:17.291126,87,/organic-pest-control-tips
2025-04-01T04:35:47.291126,87,/attracting-pollinators-to-your-garden
2025-04-01T04:40:06.184826,85,/how-to-grow-tomatoes
2025-04-01T04:44:10.563080,12,/how-to-grow-tomatoes
2025-04-01T04:44:32.817577,85,/guide-to-companion-planting
2025-04-01T04:45:26.077886,12,/composting-101
2025-04-01T04:47:38.475969,12,/fall-garden-cleanup
2025-04-01T04:48:15.615809,12,/guide-to-companion-planting
2025-04-01T04:50:37.931884,37,/creating-a-raised-garden-bed
2025-04-01T04:54:32.053599,46,/best-flowers-for-spring
2025-04-01T04:55:41.455437,46,/fall-garden-cleanup
2025-04-01T04:58:55.136724,15,/dealing-with-garden-pests
2025-04-01T04:59:25.206474,46,/how-to-grow-tomatoes
2025-04-01T05:01:27.930526,15,/attracting-pollinators-to-your-garden
2025-04-01T05:02:29.892312,38,/troubleshooting-common-plant-diseases
2025-04-01T05:04:15.747655,15,/composting-101
2025-04-01T05:04:25.206474,46,/fall-garden-cleanup
2025-04-01T05:05:28.619347,38,/creating-a-raised-garden-bed
2025-04-01T05:05:58.619347,38,/growing-succulents-and-cacti
2025-04-01T05:08:11.772678,46,/growing-succulents-and-cacti
2025-04-01T05:08:18.271660,38,/hydroponics-for-home-gardeners
2025-04-01T05:09:15.747655,15,/vertical-gardening-ideas
2025-04-01T05:12:22.376655,15,/how-to-grow-tomatoes
2025-04-01T05:13:36.667825,86,/growing-herbs-indoors
2025-04-01T05:15:51.289336,86,/how-to-grow-tomatoes
2025-04-01T05:16:34.851944,86,/creating-a-raised-garden-bed
2025-04-01T05:17:04.851944,86,/seed-starting-indoors
2025-04-01T05:17:36.714360,86,/attracting-pollinators-to-your-garden
2025-04-01T05:22:38.617617,86,/how-to-grow-tomatoes
2025-04-01T05:23:21.480145,86,/watering-guide-for-beginners
2025-04-01T05:23:51.480145,86,/composting-101
2025-04-01T05:29:56.962986,20,/creating-a-raised-garden-bed
2025-04-01T05:30:09.304923,93,/winter-garden-prep
2025-04-01T05:31:58.137275,93,/growing-herbs-indoors
2025-04-01T05:32:28.137275,93,/soil-types-and-amendments
2025-04-01T05:34:56.962986,20,/growing-herbs-indoors
2025-04-01T05:38:15.238199,7,/creating-a-raised-garden-bed
2025-04-01T05:44:10.306447,99,/growing-herbs-indoors
2025-04-01T05:46:48.653915,6,/organic-pest-control-tips
2025-04-01T05:47:52.609837,5,/pruning-roses-for-maximum-blooms
2025-04-01T05:51:48.102847,5,/guide-to-companion-planting
2025-04-01T05:52:42.218015,5,/composting-101
2025-04-01T05:53:12.218015,5,/best-flowers-for-spring
2025-04-01T05:56:19.754564,3,/how-to-grow-tomatoes
2025-04-01T06:01:19.754564,3,/hydroponics-for-home-gardeners
2025-04-01T06:01:59.735324,3,/growing-herbs-indoors
2025-04-01T06:03:43.490521,3,/watering-guide-for-beginners
2025-04-01T06:04:13.490521,3,/hydroponics-for-home-gardeners
2025-04-01T06:06:13.620081,60,/organic-pest-control-tips
2025-04-01T06:08:59.316389,60,/how-to-grow-tomatoes
2025-04-01T06:09:29.316389,60,/pruning-roses-for-maximum-blooms
2025-04-01T06:09:29.401457,18,/winter-garden-prep
2025-04-01T06:09:59.401457,18,/watering-guide-for-beginners
2025-04-01T06:10:13.608252,75,/composting-101
2025-04-01T06:11:47.719429,99,/pruning-roses-for-maximum-blooms
2025-04-01T06:12:08.937157,18,/attracting-pollinators-to-your-garden
2025-04-01T06:12:31.456024,99,/how-to-grow-tomatoes
2025-04-01T06:13:01.456024,99,/dealing-with-garden-pests
2025-04-01T06:13:14.181926,18,/attracting-pollinators-to-your-garden
2025-04-01T06:13:31.456024,99,/troubleshooting-common-plant-diseases
2025-04-01T06:14:04.405338,99,/pruning-roses-for-maximum-blooms
2025-04-01T06:15:13.608252,75,/guide-to-companion-planting
2025-04-01T06:15:51.680833,94,/troubleshooting-common-plant-diseases
2025-04-01T06:17:47.004655,2,/how-to-grow-tomatoes
2025-04-01T06:18:05.294565,8,/guide-to-companion-planting
2025-04-01T06:19:08.400747,90,/gardening-tools-essentials
2025-04-01T06:19:24.874058,7,/how-to-grow-tomatoes
2025-04-01T06:19:30.504235,2,/how-to-grow-tomatoes
2025-04-01T06:20:10.272708,7,/hydroponics-for-home-gardeners
2025-04-01T06:20:16.861450,8,/seed-starting-indoors
2025-04-01T06:20:22.850278,90,/soil-types-and-amendments
2025-04-01T06:20:30.704536,2,/pruning-roses-for-maximum-blooms
2025-04-01T06:20:40.272708,7,/hydroponics-for-home-gardeners
2025-04-01T06:22:27.892042,38,/vertical-gardening-ideas
2025-04-01T06:23:08.732795,85,/winter-garden-prep
2025-04-01T06:24:06.556505,7,/how-to-grow-tomatoes
2025-04-01T06:24:14.023489,85,/winter-garden-prep
2025-04-01T06:24:24.277979,4,/winter-garden-prep
2025-04-01T06:24:44.023489,85,/watering-guide-for-beginners
2025-04-01T06:24:52.940761,8,/vertical-gardening-ideas
2025-04-01T06:24:54.277979,4,/guide-to-companion-planting
2025-04-01T06:25:46.725861,4,/pruning-roses-for-maximum-blooms
2025-04-01T06:27:53.656061,85,/attracting-pollinators-to-your-garden
2025-04-01T06:27:58.850618,23,/guide-to-companion-planting
2025-04-01T06:28:01.596819,77,/organic-pest-control-tips
2025-04-01T06:28:31.596819,77,/seed-starting-indoors
2025-04-01T06:31:43.554117,77,/best-flowers-for-spring
2025-04-01T06:32:58.850618,23,/creating-a-raised-garden-bed
2025-04-01T06:32:59.292183,77,/winter-garden-prep
2025-04-01T06:34:36.192807,23,/dealing-with-garden-pests
2025-04-01T06:36:30.848292,63,/dealing-with-garden-pests
2025-04-01T06:37:37.142334,63,/best-flowers-for-spring
2025-04-01T06:39:12.209446,63,/best-flowers-for-spring
2025-04-01T06:40:05.314963,82,/growing-succulents-and-cacti
2025-04-01T06:40:35.314963,82,/soil-types-and-amendments
2025-04-01T06:41:05.314963,82,/how-to-grow-tomatoes
2025-04-01T06:42:59.407078,39,/creating-a-raised-garden-bed
2025-04-01T06:44:22.668689,39,/growing-herbs-indoors
2025-04-01T06:46:05.314963,82,/seed-starting-indoors
2025-04-01T06:46:31.314799,39,/gardening-tools-essentials
2025-04-01T07:04:35.586207,46,/creating-a-raised-garden-bed
2025-04-01T07:13:49.008455,23,/guide-to-companion-planting
2025-04-01T07:14:46.619941,23,/attracting-pollinators-to-your-garden
2025-04-01T07:15:16.619941,23,/attracting-pollinators-to-your-garden
2025-04-01T07:15:46.619941,23,/organic-pest-control-tips
2025-04-01T07:18:17.218492,29,/watering-guide-for-beginners
2025-04-01T07:19:22.787445,87,/soil-types-and-amendments
2025-04-01T07:19:52.787445,87,/watering-guide-for-beginners
2025-04-01T07:20:49.393017,24,/dealing-with-garden-pests
2025-04-01T07:21:31.506512,24,/gardening-tools-essentials
2025-04-01T07:22:33.996510,62,/guide-to-companion-planting
2025-04-01T07:23:14.835409,30,/creating-a-raised-garden-bed
2025-04-01T07:25:11.147593,30,/organic-pest-control-tips
2025-04-01T07:26:31.506512,24,/winter-garden-prep
2025-04-01T07:27:38.483478,30,/best-flowers-for-spring
2025-04-01T07:29:34.348833,24,/hydroponics-for-home-gardeners
2025-04-01T07:31:31.055839,30,/organic-pest-control-tips
2025-04-01T07:33:44.842627,86,/attracting-pollinators-to-your-garden
2025-04-01T07:35:01.315622,86,/organic-pest-control-tips
2025-04-01T07:38:18.918697,18,/troubleshooting-common-plant-diseases
2025-04-01T07:38:38.569256,86,/organic-pest-control-tips
2025-04-01T07:39:06.102010,65,/troubleshooting-common-plant-diseases
2025-04-01T07:39:36.102010,65,/winter-garden-prep
2025-04-01T07:41:17.658918,86,/guide-to-companion-planting
2025-04-01T07:43:09.287991,18,/guide-to-companion-planting
2025-04-01T07:43:39.287991,18,/how-to-grow-tomatoes
2025-04-01T07:44:36.102010,65,/best-flowers-for-spring
2025-04-01T07:45:20.718796,18,/dealing-with-garden-pests
2025-04-01T07:47:27.472705,75,/soil-types-and-amendments
2025-04-01T07:48:19.112270,75,/organic-pest-control-tips
2025-04-01T07:48:57.315301,65,/fall-garden-cleanup
2025-04-01T07:49:29.209436,65,/how-to-grow-tomatoes
2025-04-01T07:49:42.813322,67,/composting-101
2025-04-01T07:50:12.813322,67,/guide-to-companion-planting
2025-04-01T07:51:55.337864,41,/soil-types-and-amendments
2025-04-01T07:54:03.651445,41,/organic-pest-control-tips
2025-04-01T07:56:29.650786,41,/winter-garden-prep
2025-04-01T07:57:18.229367,41,/how-to-grow-tomatoes
2025-04-01T08:01:33.183789,74,/soil-types-and-amendments
2025-04-01T08:02:15.413124,74,/troubleshooting-common-plant-diseases
2025-04-01T08:02:18.229367,41,/organic-pest-control-tips
2025-04-01T08:02:45.413124,74,/growing-herbs-indoors
2025-04-01T08:03:15.413124,74,/growing-succulents-and-cacti
2025-04-01T08:09:05.031692,14,/gardening-tools-essentials
2025-04-01T08:11:57.523495,14,/how-to-grow-tomatoes
2025-04-01T08:12:27.523495,14,/guide-to-companion-planting
2025-04-01T08:14:26.476581,16,/organic-pest-control-tips
2025-04-01T08:17:24.023473,87,/how-to-grow-tomatoes
2025-04-01T08:18:38.299799,87,/composting-101
2025-04-01T08:18:45.380041,16,/guide-to-companion-planting
2025-04-01T08:19:08.299799,87,/growing-succulents-and-cacti
2025-04-01T08:20:20.136625,16,/watering-guide-for-beginners
2025-04-01T08:21:24.446635,16,/composting-101
2025-04-01T08:22:54.138301,2,/pruning-roses-for-maximum-blooms
2025-04-01T08:22:58.910678,16,/dealing-with-garden-pests
2025-04-01T08:25:26.364918,2,/creating-a-raised-garden-bed
2025-04-01T08:26:03.642929,2,/guide-to-companion-planting
2025-04-01T08:26:41.768273,2,/growing-herbs-indoors
2025-04-01T08:27:34.335634,2,/best-flowers-for-spring
2025-04-01T08:30:17.161077,67,/winter-garden-prep
2025-04-01T08:30:24.633000,45,/creating-a-raised-garden-bed
2025-04-01T08:30:47.161077,67,/organic-pest-control-tips
2025-04-01T08:30:59.039685,45,/soil-types-and-amendments
2025-04-01T08:31:57.900859,45,/gardening-tools-essentials
2025-04-01T08:35:26.805688,84,/how-to-grow-tomatoes
2025-04-01T08:37:16.005860,84,/seed-starting-indoors
2025-04-01T08:38:50.847330,84,/winter-garden-prep
2025-04-01T08:41:47.196525,84,/seed-starting-indoors
2025-04-01T08:45:28.684993,70,/gardening-tools-essentials
2025-04-01T08:47:16.792462,70,/dealing-with-garden-pests
2025-04-01T08:50:19.747558,34,/growing-succulents-and-cacti
2025-04-01T08:51:01.976795,34,/creating-a-raised-garden-bed
2025-04-01T08:51:31.976795,34,/watering-guide-for-beginners
2025-04-01T08:54:06.836216,34,/pruning-roses-for-maximum-blooms
2025-04-01T08:55:15.400650,74,/organic-pest-control-tips
2025-04-01T08:55:47.525793,74,/fall-garden-cleanup
2025-04-01T08:56:15.952830,34,/watering-guide-for-beginners
2025-04-01T08:57:23.171401,74,/pruning-roses-for-maximum-blooms
2025-04-01T08:59:02.389153,74,/seed-starting-indoors
2025-04-01T09:10:41.294024,61,/troubleshooting-common-plant-diseases
2025-04-01T09:11:44.274953,61,/creating-a-raised-garden-bed
2025-04-01T09:12:55.328337,61,/seed-starting-indoors
2025-04-01T09:13:49.015994,51,/fall-garden-cleanup
2025-04-01T09:15:30.403863,61,/attracting-pollinators-to-your-garden
2025-04-01T09:15:44.432305,51,/troubleshooting-common-plant-diseases
2025-04-01T09:16:23.094965,5,/hydroponics-for-home-gardeners
2025-04-01T09:17:16.262767,61,/winter-garden-prep
2025-04-01T09:17:53.302217,51,/soil-types-and-amendments
2025-04-01T09:19:02.809954,5,/creating-a-raised-garden-bed
2025-04-01T09:24:41.388642,1,/hydroponics-for-home-gardeners
2025-04-01T09:34:32.973280,17,/composting-101
2025-04-01T09:35:02.973280,17,/pruning-roses-for-maximum-blooms
2025-04-01T09:35:14.916138,100,/hydroponics-for-home-gardeners
2025-04-01T09:35:32.973280,17,/best-flowers-for-spring
2025-04-01T09:40:32.973280,17,/attracting-pollinators-to-your-garden
2025-04-01T09:43:24.407065,17,/composting-101
2025-04-01T09:49:56.879514,34,/hydroponics-for-home-gardeners
2025-04-01T09:51:47.112417,92,/best-flowers-for-spring
2025-04-01T09:52:15.735104,34,/dealing-with-garden-pests
2025-04-01T09:53:33.469941,34,/hydroponics-for-home-gardeners
2025-04-01T09:54:14.015583,34,/organic-pest-control-tips
2025-04-01T10:02:41.375978,68,/soil-types-and-amendments
2025-04-01T10:02:53.336028,38,/hydroponics-for-home-gardeners
2025-04-01T10:03:17.536472,68,/creating-a-raised-garden-bed
2025-04-01T10:07:22.448909,76,/watering-guide-for-beginners
2025-04-01T10:08:43.327771,76,/guide-to-companion-planting
2025-04-01T10:10:19.592566,24,/organic-pest-control-tips
2025-04-01T10:11:15.597674,24,/growing-herbs-indoors
2025-04-01T10:12:08.853613,24,/best-flowers-for-spring
2025-04-01T10:12:46.599435,50,/gardening-tools-essentials
2025-04-01T10:13:14.215967,76,/soil-types-and-amendments
2025-04-01T10:13:22.667552,50,/dealing-with-garden-pests
2025-04-01T10:15:34.973627,73,/winter-garden-prep
2025-04-01T10:15:57.906265,50,/gardening-tools-essentials
2025-04-01T10:16:31.617301,73,/composting-101
2025-04-01T10:16:38.102955,76,/growing-herbs-indoors
2025-04-01T10:17:01.617301,73,/guide-to-companion-planting
2025-04-01T10:17:08.853613,24,/best-flowers-for-spring
2025-04-01T10:18:33.576441,12,/pruning-roses-for-maximum-blooms
2025-04-01T10:19:03.576441,12,/growing-herbs-indoors
2025-04-01T10:19:33.576441,12,/composting-101
2025-04-01T10:19:48.580316,73,/fall-garden-cleanup
2025-04-01T10:20:31.858512,73,/gardening-tools-essentials
2025-04-01T10:22:31.097007,12,/troubleshooting-common-plant-diseases
2025-04-01T10:27:06.871187,12,/growing-succulents-and-cacti
2025-04-01T10:31:08.314636,35,/fall-garden-cleanup
2025-04-01T10:33:59.744866,57,/troubleshooting-common-plant-diseases
2025-04-01T10:35:58.834008,35,/guide-to-companion-planting
2025-04-01T10:36:28.834008,35,/pruning-roses-for-maximum-blooms
2025-04-01T10:37:39.493400,35,/how-to-grow-tomatoes
2025-04-01T10:38:14.631062,35,/hydroponics-for-home-gardeners
2025-04-01T10:45:41.523781,49,/hydroponics-for-home-gardeners
2025-04-01T10:47:16.817316,55,/creating-a-raised-garden-bed
2025-04-01T10:47:46.817316,55,/vertical-gardening-ideas
2025-04-01T10:50:09.056914,49,/best-flowers-for-spring
2025-04-01T10:51:59.354416,49,/watering-guide-for-beginners
2025-04-01T10:57:10.836870,6,/soil-types-and-amendments
2025-04-01T11:00:49.098966,4,/pruning-roses-for-maximum-blooms
2025-04-01T11:01:37.096118,6,/vertical-gardening-ideas
2025-04-01T11:02:28.461155,6,/how-to-grow-tomatoes
2025-04-01T11:03:10.071504,18,/attracting-pollinators-to-your-garden
2025-04-01T11:03:43.374281,64,/winter-garden-prep
2025-04-01T11:04:43.653782,64,/hydroponics-for-home-gardeners
2025-04-01T11:04:54.189051,18,/creating-a-raised-garden-bed
2025-04-01T11:05:07.906752,57,/attracting-pollinators-to-your-garden
2025-04-01T11:05:13.653782,64,/how-to-grow-tomatoes
2025-04-01T11:05:24.189051,18,/fall-garden-cleanup
2025-04-01T11:06:07.283129,57,/composting-101
2025-04-01T11:07:28.461155,6,/guide-to-companion-planting
2025-04-01T11:07:37.275452,57,/pruning-roses-for-maximum-blooms
2025-04-01T11:08:07.952842,57,/guide-to-companion-planting
2025-04-01T11:09:41.067610,57,/composting-101
2025-04-01T11:10:03.700397,40,/vertical-gardening-ideas
2025-04-01T11:12:28.461155,6,/vertical-gardening-ideas
2025-04-01T11:14:43.979302,48,/troubleshooting-common-plant-diseases
2025-04-01T11:15:03.700397,40,/watering-guide-for-beginners
2025-04-01T11:16:19.466410,40,/vertical-gardening-ideas
2025-04-01T11:17:01.931283,40,/fall-garden-cleanup
2025-04-01T11:18:06.243194,40,/guide-to-companion-planting
2025-04-01T11:18:18.491512,48,/seed-starting-indoors
2025-04-01T11:21:43.497734,27,/pruning-roses-for-maximum-blooms
2025-04-01T11:21:59.290322,48,/growing-herbs-indoors
2025-04-01T11:23:04.595084,27,/organic-pest-control-tips
2025-04-01T11:23:37.122750,48,/growing-herbs-indoors
2025-04-01T11:24:13.087722,24,/winter-garden-prep
2025-04-01T11:24:45.679119,1,/how-to-grow-tomatoes
2025-04-01T11:25:34.022910,24,/how-to-grow-tomatoes
2025-04-01T11:28:04.595084,27,/troubleshooting-common-plant-diseases
2025-04-01T11:28:34.595084,27,/organic-pest-control-tips
2025-04-01T11:29:12.430824,13,/troubleshooting-common-plant-diseases
2025-04-01T11:29:29.903423,98,/seed-starting-indoors
2025-04-01T11:29:42.430824,13,/dealing-with-garden-pests
2025-04-01T11:30:01.648608,98,/guide-to-companion-planting
2025-04-01T11:31:39.345453,60,/seed-starting-indoors
2025-04-01T11:31:56.499019,13,/attracting-pollinators-to-your-garden
2025-04-01T11:32:09.345453,60,/winter-garden-prep
2025-04-01T11:32:10.084743,98,/guide-to-companion-planting
2025-04-01T11:32:39.345453,60,/growing-herbs-indoors
2025-04-01T11:35:00.780652,60,/dealing-with-garden-pests
2025-04-01T11:47:49.264073,42,/dealing-with-garden-pests
2025-04-01T11:48:19.198265,97,/best-flowers-for-spring
2025-04-01T11:50:23.961035,42,/composting-101
2025-04-01T11:50:36.791457,46,/fall-garden-cleanup
2025-04-01T11:51:00.693429,97,/composting-101
2025-04-01T11:51:42.472941,42,/how-to-grow-tomatoes
2025-04-01T11:52:34.506729,42,/how-to-grow-tomatoes
2025-04-01T11:53:23.874389,97,/creating-a-raised-garden-bed
2025-04-01T11:54:45.659350,46,/attracting-pollinators-to-your-garden
2025-04-01T11:55:32.017670,65,/dealing-with-garden-pests
2025-04-01T11:55:54.484766,97,/soil-types-and-amendments
2025-04-01T11:56:39.184205,42,/gardening-tools-essentials
2025-04-01T11:56:52.503388,65,/guide-to-companion-planting
2025-04-01T11:57:22.503388,65,/attracting-pollinators-to-your-garden
2025-04-01T11:57:37.267075,97,/organic-pest-control-tips
2025-04-01T11:58:48.767561,65,/organic-pest-control-tips
2025-04-01T12:02:03.816433,65,/composting-101
2025-04-01T12:02:46.634961,28,/growing-succulents-and-cacti
2025-04-01T12:03:16.634961,28,/pruning-roses-for-maximum-blooms
2025-04-01T12:04:57.305951,28,/organic-pest-control-tips
2025-04-01T12:05:24.470855,32,/growing-succulents-and-cacti
2025-04-01T12:10:24.470855,32,/hydroponics-for-home-gardeners
2025-04-01T12:15:24.470855,32,/best-flowers-for-spring
2025-04-01T12:15:56.913474,32,/soil-types-and-amendments
2025-04-01T12:19:53.043980,32,/fall-garden-cleanup
2025-04-01T12:20:56.860953,93,/seed-starting-indoors
2025-04-01T12:21:26.860953,93,/gardening-tools-essentials
2025-04-01T12:22:00.475084,19,/pruning-roses-for-maximum-blooms
2025-04-01T12:22:30.475084,19,/seed-starting-indoors
2025-04-01T12:24:27.668609,39,/guide-to-companion-planting
